track_id,artist_id
3XE2o2cDDT16Oq2fcM4sOe,2kQnsbKnIiMahOetwlfcaS
1taBEywFZlZO7xiEEIyajF,2kQnsbKnIiMahOetwlfcaS
1taBEywFZlZO7xiEEIyajF,68kEuyFKyqrdQQLLsmiatm
3oSsklj0Q1zDzJbV8iXtDL,2kQnsbKnIiMahOetwlfcaS
0UmAJi6GA97EVy9hlxT9ip,2kQnsbKnIiMahOetwlfcaS
3yOaX3XEVAnTIyUHagBJvj,2kQnsbKnIiMahOetwlfcaS
7tCmUu18EkTlGhGV2wmE7x,2kQnsbKnIiMahOetwlfcaS
1reKt6v6yB94YFSgpdMGsh,2kQnsbKnIiMahOetwlfcaS
0asd5fbnDIKKRdnYskMFDa,2kQnsbKnIiMahOetwlfcaS
7MauSmUjqaucrNk7xtsHin,2kQnsbKnIiMahOetwlfcaS
1Nds91TqWbDaVgPJPMr4fM,2kQnsbKnIiMahOetwlfcaS
1Nds91TqWbDaVgPJPMr4fM,6XS2GPyMwHEgAn0VspnhMf
0z6aLSVOKcrq5UuCjzEw5z,2kQnsbKnIiMahOetwlfcaS
2e4oIsOkGJNQ4Ab9sjOm52,2kQnsbKnIiMahOetwlfcaS
7nnS3uqsyFDQLlcjkK7mAA,2kQnsbKnIiMahOetwlfcaS
5chF5XlWWVZftPZYfwpwdv,2kQnsbKnIiMahOetwlfcaS
5chF5XlWWVZftPZYfwpwdv,0Eee47Sroig9UczLZGtyVn
763eurtqMMf49M7RZObn05,2kQnsbKnIiMahOetwlfcaS
04jLDU4ctr7KwMX0n28WEZ,5qfkUSH3ip5dD2eEPhjkT3
04jLDU4ctr7KwMX0n28WEZ,4c2ighP1wj8E5dVGJDCOiB
2qEyhtx20tSCSubM3JXhxu,3jk39CGeaaSO3FPKNx1RUx
2qEyhtx20tSCSubM3JXhxu,5Vuvs6Py2JRU7WiFDVsI7J
0IMUFRaM2W3wKNM1CSQ4Zm,57LYzLEk2LcFghVwuWbcuS
0IMUFRaM2W3wKNM1CSQ4Zm,7tYKF4w9nC0nq9CsPZTHyP
0IMUFRaM2W3wKNM1CSQ4Zm,4kYSro6naA4h99UJvo89HB
2avRIlZPDXdDOdPIgCcKq3,5FxD8fkQZ6KcsSYupDVoSO
3zmkCbsIVTXH5LvQ5twitZ,7rXMvXRnWHaSwnVvPeUUfw
6A6yKpsgFr4gIKd7gsfHhm,2KEqzdPS7M5YwGmiuPTdr5
3e1C4xcn4REvbAa7M6VshF,3aQeKQSyrW4qWr35idm0cy
3e1C4xcn4REvbAa7M6VshF,6veh5zbFpm31XsPdjBgPER
3e1C4xcn4REvbAa7M6VshF,0cGUm45nv7Z6M6qdXYQGTX
3WhHjept5wDaNPsE7G4Zof,3EaMWS6JZsJwBICEFUsWPR
2aOufD9FiarF4jDaxo8B8c,1cWyN6TA0n4j9JtqI0sOpt
01ukVTKa6DhejzNulpoG2t,0Wwji82sLA0Hcvtuak3omb
39xVzbZDVYROIkoI0wJU7k,5RTLRtXjbXI2lSXc6jxlAz
7hLyAxfA4obdEW8DXMsqpU,1OzwSkNJ5OCaMAgdnBFguj
7h1kWdBH8pV84RNP2foaf5,0IF46mUS8NXjgHabxk2MCM
4nY5F7ukzrGVRF2OxYoCPX,6RIJu05yhEIYskbVgxmk3R
3tZs3nVjySLbL320lP4mvs,3Y7RZ31TRPVadSFVy1o8os
3ocupZmiN2ZqQjTVntVtLv,16AILHA3N2C3ngRuR2FdfH
3ocupZmiN2ZqQjTVntVtLv,1Naqgo0HMRoumRP0e2MXD9
4FTq81I0X4J6y9X06GcZIN,4qwGe91Bz9K2T8jXTZ815W
1dDfNKasu3ETniVIYLAZNM,32vWCbZh0xZ4o9gkz4PsEU
6rQlfR31QLNCBrq0no1Qc2,32vWCbZh0xZ4o9gkz4PsEU
5fdhThPDe6jQQDqCyWrdAn,32vWCbZh0xZ4o9gkz4PsEU
343maiZvmnpCQEZC2nw66F,32vWCbZh0xZ4o9gkz4PsEU
4VX5F5jHoVO8g9SiEFzBTb,32vWCbZh0xZ4o9gkz4PsEU
4VX5F5jHoVO8g9SiEFzBTb,1LFKKuzn302wp15dYH28id
4VX5F5jHoVO8g9SiEFzBTb,1FE0rls8gfQT3laAeRYNgl
4VX5F5jHoVO8g9SiEFzBTb,7dNsHhGeGU5MV01r06O8gK
1AEwUAbTx0ysdikUegUdQR,32vWCbZh0xZ4o9gkz4PsEU
6A8spBZpLjC8LBPRf2TgJD,32vWCbZh0xZ4o9gkz4PsEU
6oc3yOdUgjSK6ydBaOX1to,32vWCbZh0xZ4o9gkz4PsEU
7btqlweUDkc7ik9kl4XPak,32vWCbZh0xZ4o9gkz4PsEU
1i52oNIgbmyMDXJaM8LP9H,32vWCbZh0xZ4o9gkz4PsEU
0zUXyDr4tSc7iSfdX7Zjtd,32vWCbZh0xZ4o9gkz4PsEU
0zUXyDr4tSc7iSfdX7Zjtd,1LFKKuzn302wp15dYH28id
0zUXyDr4tSc7iSfdX7Zjtd,1FE0rls8gfQT3laAeRYNgl
6fdVBAXMxv5vAABQCpOtI5,5YGY8feqx7naU7z4HrwZM6
6fdVBAXMxv5vAABQCpOtI5,32vWCbZh0xZ4o9gkz4PsEU
0ITwTSwgsqcPtRBeNYe9yy,5cMVRrisBpDkXCVG48epED
2fDHuS1PTkHBbCWWZF1ph9,6kACVPfCOnqzgfEF5ryl0x
27876bQcDNkZhWqvF0zfFN,32vWCbZh0xZ4o9gkz4PsEU
27876bQcDNkZhWqvF0zfFN,1sXbwvCQLGZnaH0Jp2HTVc
27876bQcDNkZhWqvF0zfFN,5s6TJEuHTr9GR894wc6VfP
3lVPtkNFoIyPPGVdNri4VH,0XKOBt59crntr7HQXXO8Yz
3lVPtkNFoIyPPGVdNri4VH,70kkdajctXSbqSMJbQO424
2Asiem9O0YGuvvoAkz8aSq,32vWCbZh0xZ4o9gkz4PsEU
7E8nKMtXMqIQbvl1Ta9Ucw,7dNsHhGeGU5MV01r06O8gK
1V1tqCF60nsfTfZUENTF03,32vWCbZh0xZ4o9gkz4PsEU
1wgXZFadykcGX9W1olAOmp,32vWCbZh0xZ4o9gkz4PsEU
0ju1jP0cSPJ8tmojYBEI89,7emRV8AluG3d4e5T0DZiK9
5hviCr3lgg6LY6noG6DPKs,25IG9fa7cbdmCIy3OnuH57
0AkZjWYCMJ8wWiNex7LmkY,25IG9fa7cbdmCIy3OnuH57
7rqaqQurHzR5xHAhdm1gmM,25IG9fa7cbdmCIy3OnuH57
4UN6sBmFTt2IqxN3IRqJT3,25IG9fa7cbdmCIy3OnuH57
7tTElNyvXsfFcxDXIiH5cm,6vWDO969PvNqNYHIOW5v0m
7tTElNyvXsfFcxDXIiH5cm,25IG9fa7cbdmCIy3OnuH57
6sxptembJVty4sNtcPMAVz,5e4Dhzv426EvQe3aDb64jL
60XKXfrjh0qhAHw4QfNO6j,32vWCbZh0xZ4o9gkz4PsEU
6EUxzQVdE6H7tPSdVfQY9Y,6LqNN22kT3074XbTVUrhzX
3cqWSJzuxZCsglpaxWtosT,6xvpfMjWTougrRRtK7iikz
1yrHbj1OW7ZKz9xbXWyWwJ,5J6L7N6B4nI1M5cwa29mQG
1ne9wOtDF2jM6Cm8WBkaER,7EK1bQADBoqbYXnT4Cqv9w
7GH8qNOm2gEKryVUyVzkmt,7dmeVSH4lJqxXU7C87dKIB
4LeFqJu2fxnJdx0QFZ0jkc,36KsCCwgI0Dep97yVJWmkK
4LeFqJu2fxnJdx0QFZ0jkc,2Otnykd696YidQYfEGVmNq
0cYzTr1AcmvJcGUstkCKeW,3aQeKQSyrW4qWr35idm0cy
0FiwMxsaV8SNBnjmZkHHra,3J0BpFVUc9LeOIVeN5uNhU
0FiwMxsaV8SNBnjmZkHHra,4IVAbR2w4JJNJDDRFP3E83
6mnnWzRl1C6LABvoUar9tF,63XBtGSEZINSyXylZxEUbv
1fEkrXY5RLeVZ7kMDzGUVb,5xuNBZoM7z1Vv8IQ6uM0p6
2JvWoj5bTklsb6fPzRfZ3x,25uiPmTg16RbhZWAqwLBy5
2JvWoj5bTklsb6fPzRfZ3x,04vj3iPUiVh5melWr0w3xT
2JvWoj5bTklsb6fPzRfZ3x,4Ge8xMJNwt6EEXOzVXju9a
3Kkjo3cT83cw09VJyrLNwX,4dpARuHxo51G3z768sgnrY
3xJu5hrOU9OvFQSGLQiwQS,0NB5HROxc8dDBXpkIi1v3d
7rglLriMNBPAyuJOMGwi39,3PhoLpVuITZKcymswpck5b
7rglLriMNBPAyuJOMGwi39,6M2wZ9GZgrQXHCFfjv46we
7rglLriMNBPAyuJOMGwi39,6n28c9qs9hNGriNa72b26u
4Cz1StHxD06CZzr8NxvYfw,0tbeZu9lv8YEKSQ9tZSslu
5wJ9sSG7NItwu34jMnyxqa,0NB5HROxc8dDBXpkIi1v3d
2t5ebbh0zWyTIe02d6kv8Y,6I3MElirhT5t6Kf7p0hGk9
2t5ebbh0zWyTIe02d6kv8Y,5qfkUSH3ip5dD2eEPhjkT3
6z9zXftDgpnyZYL2KiRTHZ,1lYNHBChDDWC233o6ribbt
4iN16F8JtVxG2UTzp3avGl,0du5cEVh5yTK9QJze8zA0C
4iN16F8JtVxG2UTzp3avGl,3jK9MiCrA42lLAdMGUZpwa
4iN16F8JtVxG2UTzp3avGl,6PvvGcCY2XtUcSRld1Wilr
6vFifFwgq4Z3csFE6zi9Fd,6xdRb2GypJ7DqnWAI2mHGn
26ZCR1Zd74fvBJvH1o1rbx,2AmfMGi3WZMxqFDHissIAe
2c6xRsQBv7pynuhYhWoHxo,4dpARuHxo51G3z768sgnrY
09u787BYeYIGd2mFIJ505t,4dpARuHxo51G3z768sgnrY
4BtdRTI0kyI2hfIcBF6QP3,42TFhl7WlMRXiNqzSrnzPL
7BDbyDs5FUmnh955RABFd7,3nuc29fYGlQbIrwh4yrNWd
5dXWFMwD7I7zXsInONVl0H,7tYKF4w9nC0nq9CsPZTHyP
7yjum1B7kQ8gFWTP0cqKMu,0NB5HROxc8dDBXpkIi1v3d
6oObFjWTlkRZzY0hd38dHK,3A2jfQOLgo5rV4GYFHbEA2
6oObFjWTlkRZzY0hd38dHK,3J0BpFVUc9LeOIVeN5uNhU
1IjeGPU5hqHlJpm00zObN7,63XBtGSEZINSyXylZxEUbv
17NlAopmbL9vdVKR8nSfbz,0NB5HROxc8dDBXpkIi1v3d
10sP6mykiMbeyA8jx2kUF0,0cGUm45nv7Z6M6qdXYQGTX
10sP6mykiMbeyA8jx2kUF0,5qfkUSH3ip5dD2eEPhjkT3
2NDMLu8ZNrAsAsPAoW5VOx,2kQnsbKnIiMahOetwlfcaS
1kSfwOauMxFm9cgYiNfsiL,3e7awlrlDSwF3iM0WBjGMp
5SixeLvPsYpk7qq9lo5xYg,1FtBEIWAwvw5ymBen5GICR
1fr6WZfau4vNzDFfHYSJVT,70kkdajctXSbqSMJbQO424
64PsLB0bc1LJoZwogWO3ok,70kkdajctXSbqSMJbQO424
3PT3dmokgfqJSsZxv4Njw5,70kkdajctXSbqSMJbQO424
2stbjvpFujerfDUuUUPX7o,70kkdajctXSbqSMJbQO424
6ElfCM1XppU0YWkkFYh4s2,1vaQ6v3pOFxAIrFoPrAcom
1jVjOcs7QeQZJXScbqvofI,3rWZHrfrsPBxVy692yAIxF
2bydO0jZES9rBvSnPvYN5L,23KIrX6iPiVOkx60F4bjNq
1KoXAHzunI8OY34GwmnIQV,2mvAbMVwkxiZWJXjorKpdK
1KoXAHzunI8OY34GwmnIQV,0cGUm45nv7Z6M6qdXYQGTX
3FpsFW7PcGAUki4siWcvVk,4SqTiwOEdYrNayaGMkc7ia
4M6XHrTc4RtdgKN9gzEAM6,34A8vV1MCxGpA14KspqQuC
4cTPtlhSo6NDdOe1fXzx1N,74CcYmmNeHKe5PrZaISk8e
3VqeTFIvhxu3DIe4eZVzGq,3Nrfpe0tUJi4K4DXYWgMUX
0FFsgUoFibYISzMxuGS61W,5cj0lLjcoR7YOSnhnX0Po5
0FFsgUoFibYISzMxuGS61W,66CXWjxzNUsdJxJ2JdwvnR
0qoN5QNPMw6nbVJpG2uFT7,3xPCFC8f7U3raEXOXQ3MrE
67BtfxlNbhBmCDR2L2l8qd,7jVv8c5Fj3E9VhNjxT4snq
4yyX2Iu4xJjW9xMvBZKSBi,6S2OmqARrzebs0tKUEyXyp
4yyX2Iu4xJjW9xMvBZKSBi,66CXWjxzNUsdJxJ2JdwvnR
2VG8AgBiAMeohhwuPRvymx,4VA3EAvncrTucjTmrvd4GE
2VG8AgBiAMeohhwuPRvymx,0I5HubncQ8E1MFZOlPDY4J
7y3xU9vEC1s8DSuuoSYKih,5cj0lLjcoR7YOSnhnX0Po5
2HolBGR6tpiWI80MXoV1dJ,5cj0lLjcoR7YOSnhnX0Po5
2HolBGR6tpiWI80MXoV1dJ,50co4Is1HCEo8bhOyUWKpn
3qGHAKgjQruzj6doKkyEb5,25uiPmTg16RbhZWAqwLBy5
3qGHAKgjQruzj6doKkyEb5,3Xt3RrJMFv5SZkCfUE8C1J
3qGHAKgjQruzj6doKkyEb5,4XDi67ZENZcbfKnvMnTYsI
7syaIUvVikPrFHaMe0OB0U,4QM5QCHicznALtX885CnZC
2Kmc0lZsXIRb50ie9wN2Ei,3xPCFC8f7U3raEXOXQ3MrE
1KFHD2MK0wQADYddeed7Qf,0AsThoR4KZSVktALiNcQwW
43e9tSxVoL8LEWd5oLkR1S,6niigcazB2JPcpasZfZvq1
3EG9FJ0ToLfgnc1IG2Z1wz,4V8LLVI7PbaPR0K2TGSxFF
3EG9FJ0ToLfgnc1IG2Z1wz,3tlXnStJ1fFhdScmQeLpuG
3EG9FJ0ToLfgnc1IG2Z1wz,4yJHrytMK7mqtKsXVGaBNg
4XkrlDVc8UQUvsyRsxvU0M,2cWZOOzeOm4WmBJRnD5R7I
4XkrlDVc8UQUvsyRsxvU0M,4kYSro6naA4h99UJvo89HB
6mnnWzRl1C6LABvoUar9tF,63XBtGSEZINSyXylZxEUbv
7pU5FFg79WmfMpbc9w7aDr,1EgCxqT8GgE5oXX3PkeGhq
17NlAopmbL9vdVKR8nSfbz,0NB5HROxc8dDBXpkIi1v3d
6eKvp8MA5pIIDiksqdP3wO,1U1el3k54VvEUzo3ybLPlM
6eKvp8MA5pIIDiksqdP3wO,6nVcHLIgY5pE2YCl8ubca1
5fUzMvyRsUklP0Pdmsh9Mz,4wrzxtBZw20ufDstKyTnnP
6MCO8vZgq8xAu9lrfJyIti,4wrzxtBZw20ufDstKyTnnP
0J9g8SSKGDsCRu0xCs71IP,5pDY9dgZO8O1yNZDARb62q
0J9g8SSKGDsCRu0xCs71IP,15GGbJKqC6w0VYyAJtjej6
6DXZiYUbrYgrVIhfX3U9Z2,6M2wZ9GZgrQXHCFfjv46we
02nZeTbm2dRHisH6qsUM5E,4mErKO4g29SXtBwj4S80aB
02nZeTbm2dRHisH6qsUM5E,4UodukR17NIQfNu5uaqm9B
4Ef1QKChVVBQLt0wmTycUS,5oOhM2DFWab8XhSdQiITry
4Ef1QKChVVBQLt0wmTycUS,4mErKO4g29SXtBwj4S80aB
7N0T6i3ZER3p3SYBzxMeCV,5cj0lLjcoR7YOSnhnX0Po5
6mnnWzRl1C6LABvoUar9tF,63XBtGSEZINSyXylZxEUbv
4VyoOl99FlcemZr6WvzQed,7aFTOGFDEqDtJUCziLVsVC
4VyoOl99FlcemZr6WvzQed,2RP4pPHTXlQpDnO9LvR7Yt
5O7ivZ60NXuzWi1Myvk0U2,0NB5HROxc8dDBXpkIi1v3d
13z7RLPmgupzRwQY9NiTZU,74CcYmmNeHKe5PrZaISk8e
13z7RLPmgupzRwQY9NiTZU,3Gm5F95VdRxW3mqCn8RPBJ
0zuFxcxxMGrmI9S64qaGc4,1jY7CSRj8HeID6uzTJUi8F
77dndbiAibMrQEftceAjLr,5YZ5AExR68U3ZblH6HcO6B
2MWzmWSgPB5UZ2sLskqfNA,5YZ5AExR68U3ZblH6HcO6B
4vNOj7chCamVcOTe1MjAAN,0Ek89uaJyo6NfWK22awFvI
4vNOj7chCamVcOTe1MjAAN,3ycxRkcZ67ALN3GQJ57Vig
11Yft9qfxqdK9sURatUNZ1,4lPl9gqgox3JDiaJ1yklKh
1RRlUJMxjp2FmkTExBT2T7,0oBsnAC3fzYkTHF3bkfNx6
1RRlUJMxjp2FmkTExBT2T7,181bsRPaVXVlUKXrxwZfHK
7sUTbNjYpJkUhICiLEoYdf,6d6ts87Fxm1EdULf4CaLw4
7sUTbNjYpJkUhICiLEoYdf,0iqCNJHozJhcjPDoX1EJ6a
4GE0As8SVSjCMVYkRaaWwJ,6M2wZ9GZgrQXHCFfjv46we
2mumZRgEobS03J546KQcMl,3Vl9fyKMIdLMswk8ai3mm9
4jlFQMGIn42SphX3hk2r8l,1LzWWI9v4UKdbBgz8fqi15
2i40wZkiPAGIFudrGH99nx,2AfU5LYBVCiCtuCCfM7uVX
0CKEQRRvvvdcb7KMh493ky,4VA3EAvncrTucjTmrvd4GE
2xvaAfj3UwqdVBUT7Y4scx,2AcUPzkVWo81vumdzeLLRN
2xvaAfj3UwqdVBUT7Y4scx,3NKVm2Jedcf6ibJr6pMUVx
1HHIv96gVeVkoOBzQeH9d8,4kIwETcbpuFgRukE8o7Opx
0T7aTl1t15HKHfwep4nANV,0NB5HROxc8dDBXpkIi1v3d
4cOVTA2GfYTHw99AJDQpHo,6qgnBH6iDM91ipVXv28OMu
4cOVTA2GfYTHw99AJDQpHo,0NIIxcxNHmOoyBx03SfTCD
7bvumLayTpnyN2fimH5xig,1LzWWI9v4UKdbBgz8fqi15
1bFkegc1VrmfYl26qeTWAl,1LzWWI9v4UKdbBgz8fqi15
5jl4mrAV1rEm384440ZAib,1LzWWI9v4UKdbBgz8fqi15
6t90Z9XkdsHD8xMxro6KRP,5pKCCKE2ajJHZ9KAiaK11H
6t90Z9XkdsHD8xMxro6KRP,7tYKF4w9nC0nq9CsPZTHyP
2ZDRA0S22sue6jpghf2qol,0NB5HROxc8dDBXpkIi1v3d
1xNknVNOolLB4oQeEtNBX2,0NB5HROxc8dDBXpkIi1v3d
2VG8AgBiAMeohhwuPRvymx,4VA3EAvncrTucjTmrvd4GE
2VG8AgBiAMeohhwuPRvymx,0I5HubncQ8E1MFZOlPDY4J
1q7ZkjnhosfyZHx1CFnpJ6,4CmXLOB2gQfewLf8iTbNVp
0rGp6w70CtMCJogErrCfNK,5HdEsw8d1ZGm49Aw7GWTuD
33NsFLfr80OVXNzFgztYyx,1LeVJ5GPeYDOVUjxx1y7Rp
3EG9FJ0ToLfgnc1IG2Z1wz,4V8LLVI7PbaPR0K2TGSxFF
3EG9FJ0ToLfgnc1IG2Z1wz,3tlXnStJ1fFhdScmQeLpuG
3EG9FJ0ToLfgnc1IG2Z1wz,4yJHrytMK7mqtKsXVGaBNg
5QTdOvIF2ehBMZpSIIGzIo,0cGUm45nv7Z6M6qdXYQGTX
1IjeGPU5hqHlJpm00zObN7,63XBtGSEZINSyXylZxEUbv
2bydO0jZES9rBvSnPvYN5L,23KIrX6iPiVOkx60F4bjNq
6sHgMLiwXXCbg2AbkzQAWK,0NIIxcxNHmOoyBx03SfTCD
250MGnU6pKSOcH8asAXKRP,0NIIxcxNHmOoyBx03SfTCD
3iGNoYKIabGohB9A0C7dKU,6I3MElirhT5t6Kf7p0hGk9
6xq1EMT320v5qtjoSWZKpf,181bsRPaVXVlUKXrxwZfHK
7e4HYOAxgfWxcxOBEMAjSg,17czHqI0Lwj2V3htvm8afG
29M1mAkW4VlxJ4noKN0RxY,5XenQ7XfcvQdfIbpLEFaKQ
29M1mAkW4VlxJ4noKN0RxY,08PvCOlef4xdOr20jFSTPd
4Cz1StHxD06CZzr8NxvYfw,0tbeZu9lv8YEKSQ9tZSslu
6oW04c2E7lebl09WHsBAWO,4dpARuHxo51G3z768sgnrY
2WepYrq6xOaUBosjWVsA3w,6I3MElirhT5t6Kf7p0hGk9
2WepYrq6xOaUBosjWVsA3w,4JqpJeNOhP6bAkolNMLwFg
0dpyzcT3RMNNSd2xKBf35I,7MoIc5s9KXolCBH1fy9kkw
6ElfCM1XppU0YWkkFYh4s2,1vaQ6v3pOFxAIrFoPrAcom
1jBKtzlwTVtCrScpiiHiKT,6qgnBH6iDM91ipVXv28OMu
1jBKtzlwTVtCrScpiiHiKT,3Y7RZ31TRPVadSFVy1o8os
1I40L32fTSSkBkPeArX9Ul,65dGLGjkw3UbddUg2GKQoZ
1I40L32fTSSkBkPeArX9Ul,6K4I1MPd7m8IztUdtrF4YU
3AwP1m76J9EXtotkxLr71B,0NB5HROxc8dDBXpkIi1v3d
4dyAQ8PjbyInJYgTnTsIeX,2DGBzoOLcKLK3eWxFyugdB
2DPNzd02j1SwHnz7a6YiYx,0tbeZu9lv8YEKSQ9tZSslu
2DPNzd02j1SwHnz7a6YiYx,62DmErcU7dqZbJaDqwsqzR
3CPc0gyGl2iJGQJpnsmYxs,4c2ighP1wj8E5dVGJDCOiB
3CPc0gyGl2iJGQJpnsmYxs,5YZ5AExR68U3ZblH6HcO6B
3Am6nVgWd4pwO2hguNHqI7,33Se8kMYeTPkeeM2LnsPF8
4oHghaXlFoXhq8SZHjvIYr,6fI10k7bFVFS76bHXdBof6
4oHghaXlFoXhq8SZHjvIYr,60b7IDlGflg5lgyfEGf9yB
4oHghaXlFoXhq8SZHjvIYr,42gnrsSSKKNNmfAJ0o3oyN
4jvwn9ZXk0UKLBsC19uUVP,2kQnsbKnIiMahOetwlfcaS
42y2nvLMc5wLFWW8z6j97b,6I3MElirhT5t6Kf7p0hGk9
42y2nvLMc5wLFWW8z6j97b,1kh0AypxF3CxMMzmQyif2S
27sBcXtgTBSJRdUxei1a7J,0NB5HROxc8dDBXpkIi1v3d
01ukVTKa6DhejzNulpoG2t,0Wwji82sLA0Hcvtuak3omb
1aNiHxopNsQDGRCrrAw9FX,64H8UqGLbJFHwKtGxiV8OP
1aNiHxopNsQDGRCrrAw9FX,3rWZHrfrsPBxVy692yAIxF
1aNiHxopNsQDGRCrrAw9FX,1xoxekeb8jUVHKJB7m6bfg
3XE2o2cDDT16Oq2fcM4sOe,2kQnsbKnIiMahOetwlfcaS
39xVzbZDVYROIkoI0wJU7k,5RTLRtXjbXI2lSXc6jxlAz
4LRPiXqCikLlN15c3yImP7,6KImCVD70vtIoJWnq6nGn3
6s3UHVDqqqNHa1HyynG4VI,4yYvor6Rq4fG82J1L47DYp
2SlZsV3sXc69uhUNBQNgkD,4cUkGQyhLFqKHBtL58HYVp
5CBEzaNEuv3OO32kZoXgOX,43JlwunhXm1oqdKyOa2Z9Y
5CBEzaNEuv3OO32kZoXgOX,1tP3R35TdPW8BMwmTPOoVZ
1Fwppfa2qKDAETKveNFsHR,5Vuvs6Py2JRU7WiFDVsI7J
36NukHQiatLeLFXI5eTP1L,61677A13kBwbTfqECI65p8
36NukHQiatLeLFXI5eTP1L,0NIIxcxNHmOoyBx03SfTCD
0hpsO7RHd5pQrUkzl2Psom,6lOCVUQbb9wzuZQbZQV9zn
0hpsO7RHd5pQrUkzl2Psom,5KtUig38eqxK2rOtHZnz0k
0xM4e5ON4PcKCF1rnqLmR9,5IWhRKmW8IDdeJfrx4Kl0E
0jf7jehC9YDd49ipvJDzFS,6sqiRzYTXxK2QixYmy3Ebz
0jf7jehC9YDd49ipvJDzFS,6lOCVUQbb9wzuZQbZQV9zn
2gdmSV6iZDVf8ETlD755Zf,4Otn2nALdNCTFUUExiskqw
2Is9zrqsT5J8lmU7T43p4I,181bsRPaVXVlUKXrxwZfHK
7tsRp7QKUBp6hc9bth0h7x,7ypgj95aGInvJMJbMv78wB
79SwVzOYeZANQKa8v9IM8I,2fOvE1l01YyORhYzwoaLCM
4MAADpR6MjelkaZqe3Mgnv,1ewyVtTZBqFYWIcepopRhp
5GKdWRbTtj6D6gKM9455j5,5Ljgq0b8I3YkUwp3gtB1wm
7HQjy1O5WUmq9bcRTCl8H3,100sLnojEpcadRx4edEBA6
7eQpbVg3tjHmtdOlAHxaTr,6vWDO969PvNqNYHIOW5v0m
4RLl6YFuMKbHOhg9twznvJ,5FxD8fkQZ6KcsSYupDVoSO
6plp1nJtm4Y3m87qmDCy61,76bAuLD5jMIT1YDJ84KB8l
6EidGY4S6hkU6fwNdSSabg,4frXpPxQQZwbCu3eTGnZEw
6wwrYruEgWlowPDZMq5116,6vWDO969PvNqNYHIOW5v0m
2TIGwYiQYr1N5zTOQToDfK,5nLYd9ST4Cnwy6NHaCxbj8
2TIGwYiQYr1N5zTOQToDfK,5Y5TRrQiqgUO4S36tzjIRZ
2mKouqwAIdQnMP43zxR89r,3ScY9CQxNLQei8Umvpx5g6
2mKouqwAIdQnMP43zxR89r,1J2VVASYAamtQ3Bt8wGgA6
2mKouqwAIdQnMP43zxR89r,5rkVyNGXEgeUqKkB5ccK83
6i2EaF3PqU7261wFAP6crK,5cj0lLjcoR7YOSnhnX0Po5
6sg284TefDkBpFh0317Agp,0NIIxcxNHmOoyBx03SfTCD
0P6AWOA4LG1XOctzaVu5tt,7tYKF4w9nC0nq9CsPZTHyP
0P6AWOA4LG1XOctzaVu5tt,7CajNmpbOovFoOoasH2HaY
0P6AWOA4LG1XOctzaVu5tt,4A0TivfinfALCAMJqqjZIk
6luBKkFUt5wTwz7hpLhp12,6icQOAFXDZKsumw3YXyusw
2Kb5Sy93AE70esO90eJgdQ,0NIIxcxNHmOoyBx03SfTCD
2Kb5Sy93AE70esO90eJgdQ,4cUkGQyhLFqKHBtL58HYVp
0sYfwwEy0UyNizk6na4zGm,12trz2INGglrKMzLmg0y2C
5kAm2Y5ygQtsVfE5dQQfGy,63XBtGSEZINSyXylZxEUbv
5kAm2Y5ygQtsVfE5dQQfGy,0cGUm45nv7Z6M6qdXYQGTX
3dj7ykQExcinPaNzvCzfnn,5xuNBZoM7z1Vv8IQ6uM0p6
3dj7ykQExcinPaNzvCzfnn,0NIIxcxNHmOoyBx03SfTCD
3AaiEsiqHO2ylnnOdWninE,6OqhFYFJDnBBHas02HopPT
4CwchvMNlpQSpQGKEK3sAw,1xcMOgFUM1IYZE22YjCvsL
4CwchvMNlpQSpQGKEK3sAw,6LEeAFiJF8OuPx747e1wxR
4NFD9ea0uH0MtoC30yNYE1,12trz2INGglrKMzLmg0y2C
6fT7QIf55thVWCZyEnaHk0,63XBtGSEZINSyXylZxEUbv
4MlEFAvTGtsJw6CGvePq8H,4yYvor6Rq4fG82J1L47DYp
1sRQzflFI4OooCN1dQK9NG,2HPiMwJktBXqakN0hnON2R
06nMeoeJumuAenz7XKhHYw,2HPiMwJktBXqakN0hnON2R
1XUivd12LBHFanCqt0buaz,2HPiMwJktBXqakN0hnON2R
2T93MtJuKMzcGRTR8fdizV,6PfSUFtkMVoDkx4MQkzOi3
2T93MtJuKMzcGRTR8fdizV,25uiPmTg16RbhZWAqwLBy5
2T93MtJuKMzcGRTR8fdizV,2OaHYHb2XcFPvqL3VsyPzU
2T93MtJuKMzcGRTR8fdizV,6OqhFYFJDnBBHas02HopPT
6rCuplMDiFQVSca77OQocz,74CcYmmNeHKe5PrZaISk8e
6de7SulHCRCKdBknyvL0WC,5rw6jWzcS6bQimR39VPBXu
6iacLDB05P5i7uC1pSY7Wz,1l7ZsJRRS8wlW3WfJfPfNS
6iacLDB05P5i7uC1pSY7Wz,5XenQ7XfcvQdfIbpLEFaKQ
2nwCO1PqpvyoFIvq3Vrj8N,3IZrrNonYELubLPJmqOci2
0BWBqb5XxraObLopqskk6D,4GoD5FJCgC0lbzde7ly44M
36abr8bUKgRjiMJcgFSE4u,4gtH8goYkYOaa6MxaOxISr
5Y5WLk0oI5MZSJMyK88upb,4SdIXLzfabqU61iK7SnKAU
